,Unnamed: 0,Year,Team1,Team2,Toss_won,Decision,Venue,Time,Ump1,Ump2,Ump3,Ref,Squad1,Squad2,Team_1_A,Team_1_B,Team_1_C,Team_1_D,Team_1_E,Team1_F,Team1_G,Team1_H,Team1_I,Team1_J,Team1_K,Team_2_A,Team_2_B,Team_2_C,Team_2_D,Team_2_E,Team2_F,Team2_G,Team2_H,Team2_I,Team2_J,Team2_K,Form1,Form2,Winner,Team_1_Balance,Team_2_Balance,Home
29,29,2008,RR,DCG,1,1,"Sawai Mansingh Stadium, Jaipur",8:00 PM,Mark Benson,Amiesh Saheba,Steve Davis,Srinivas Venkataraghavan,"['Munaf Patel', 'Shane Warne', 'Niraj Patel', 'Shane Watson', 'Graeme Smith', 'Siddharth Trivedi', 'Sohail Tanvir', 'Mahesh Rawat', 'Ravindra Jadeja', 'Mohammad Kaif', 'Yusuf Pathan']","['Paidikalva Vijaykumar', 'RP Singh', 'Sanjay Bangar', 'Shahid Afridi', 'Pragyan Ojha', 'Venugopal Rao', 'Dwaraka Ravi Teja', 'Rohit Sharma', 'Scott Styris', 'Herschelle Gibbs', 'Adam Gilchrist']",0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,0.8207548082982681,0.9518167844230891,1.0
30,30,2008,CSK,KXIP,0,1,"MA Chidambaram Stadium, Chennai",8:00 PM,Arani Jayaprakash,Brian Jerling,Ivaturi Shivram,Javagal Srinath,"['Manpreet Gony', 'Chamara Kapugedera', 'Lakshmipathy Balaji', 'Muttiah Muralitharan', 'Palani Amarnath', 'Albie Morkel', 'MS Dhoni', 'S Badrinath', 'Suresh Raina', 'Stephen Fleming', 'Vidyut Sivaramakrishnan']","['Piyush Chawla', 'Irfan Pathan', 'Yuvraj Singh', 'Ramnaresh Sarwan', 'Karan Goel', 'James Hopes', 'Shaun Marsh', 'Uday Kaul', 'Vikram Singh', 'S Sreesanth', 'Mahela Jayawardene']",0.6,0.4,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,5,10,1,0.9607894391523232,0.8948393168143698,1.0
31,31,2008,DCG,KKR,0,0,"Rajiv Gandhi International Stadium, Hyderabad",4:00 PM,Ian Howell,Amiesh Saheba,Billy Bowden,Talat Ali,"['Pragyan Ojha', 'Paidikalva Vijaykumar', 'Sanjay Bangar', 'Scott Styris', 'Dwaraka Ravi Teja', 'Herschelle Gibbs', 'Adam Gilchrist', 'RP Singh', 'Chaminda Vaas', 'Venugopal Rao', 'Rohit Sharma']","['Ishant Sharma', 'Tatenda Taibu', 'Murali Kartik', 'Ashok Dinda', 'Umar Gul', 'Wriddhiman Saha', 'Laxmi Shukla', 'David Hussey', 'Sourav Ganguly', 'Aakash Chopra', 'Salman Butt']",0.3,0.3,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.9607894391523232,0.9877302162356104,1.0
32,32,2008,RR,DC,1,1,"Sawai Mansingh Stadium, Jaipur",8:00 PM,Steve Davis,Rudi Koertzen,MSS Ranawat,Farokh Engineer,"['Munaf Patel', 'Mahesh Rawat', 'Niraj Patel', 'Shane Warne', 'Ravindra Jadeja', 'Mohammad Kaif', 'Graeme Smith', 'Siddharth Trivedi', 'Dimitri Mascarenhas', 'Shane Watson', 'Yusuf Pathan']","['Pradeep Sangwan', 'Glenn McGrath', 'Yo Mahesh', 'Amit Mishra', 'Farveez Maharoof', 'Tillakaratne Dilshan', 'Dinesh Karthik', 'AB de Villiers', 'Shikhar Dhawan', 'Virender Sehwag', 'Gautam Gambhir']",0.7,0.5,0.3,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0.7788007830714049,0.8948393168143698,1.0
33,33,2008,KXIP,RCB,0,0,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Billy Doctrove,Ivaturi Shivram,Jasbir Singh,Clive Lloyd,"['Vikram Singh', 'S Sreesanth', 'Uday Kaul', 'Irfan Pathan', 'James Hopes', 'Shaun Marsh', 'Piyush Chawla', 'Tanmay Srivastava', 'Mahela Jayawardene', 'Yuvraj Singh', 'Luke Pomersbach']","['Anil Kumble', 'Vinay Kumar', 'Mark Boucher', 'Dale Steyn', 'Zaheer Khan', 'Praveen Kumar', 'Rahul Dravid', 'Cameron White', 'Misbah-ul-Haq', 'Virat Kohli', 'Jagadeesh Arunkumar']",0.6,0.4,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.9139311852712282,0.990049833749168,1.0
34,34,2008,KKR,DC,1,0,"Eden Gardens, Kolkata",8:00 PM,Asad Rauf,Ian Howell,Arani Jayaprakash,Talat Ali,"['Shoaib Akhtar', 'Iqbal Abdulla', 'Laxmi Shukla', 'Tatenda Taibu', 'Ashok Dinda', 'Ishant Sharma', 'Wriddhiman Saha', 'David Hussey', 'Sourav Ganguly', 'Aakash Chopra', 'Salman Butt']","['Yo Mahesh', 'Tillakaratne Dilshan', 'Glenn McGrath', 'Pradeep Sangwan', 'Farveez Maharoof', 'Amit Mishra', 'Shikhar Dhawan', 'Manoj Tiwary', 'AB de Villiers', 'Virender Sehwag', 'Gautam Gambhir']",0.5,0.3,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,0.990049833749168,0.9139311852712282,1.0
35,35,2008,MI,CSK,1,1,"Wankhede Stadium, Mumbai",8:00 PM,Billy Doctrove,Amiesh Saheba,Rudi Koertzen,Javagal Srinath,"['Ashish Nehra', 'Shaun Pollock', 'Abhishek Nayar', 'Dominic Thornely', 'Robin Uthappa', 'Sachin Tendulkar', 'Dhawal Kulkarni', 'Rohan Raje', 'Yogesh Takawale', 'Dwayne Bravo', 'Sanath Jayasuriya']","['Muttiah Muralitharan', 'Manpreet Gony', 'Joginder Sharma', 'Albie Morkel', 'Lakshmipathy Balaji', 'MS Dhoni', 'Chamara Kapugedera', 'S Badrinath', 'Suresh Raina', 'Stephen Fleming', 'Vidyut Sivaramakrishnan']",0.4444444444444444,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.3636363636363637,0.3636363636363637,0.4545454545454545,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1,0.9518167844230891,0.9674825879029632,1.0
36,36,2008,DC,DCG,0,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Brian Jerling,GA Pratapkumar,Asad Rauf,Clive Lloyd,"['Mohammad Asif', 'Rajat Bhatia', 'Amit Mishra', 'Manoj Tiwary', 'Tillakaratne Dilshan', 'Glenn McGrath', 'Dinesh Karthik', 'Farveez Maharoof', 'Shikhar Dhawan', 'Virender Sehwag', 'Gautam Gambhir']","['Pragyan Ojha', 'RP Singh', 'Dwaraka Ravi Teja', 'Rohit Sharma', 'Adam Gilchrist', 'Paidikalva Vijaykumar', 'Venugopal Rao', 'Scott Styris', 'Herschelle Gibbs', 'Shahid Afridi', 'Sarvesh Kumar']",0.4545454545454545,0.09090909090909093,0.4545454545454545,0.18181818181818185,0.3636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.09090909090909093,0.09090909090909093,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.9283187121981096,0.9674825879029632,1.0
37,37,2008,MI,KKR,1,1,"Wankhede Stadium, Mumbai",8:00 PM,Billy Doctrove,Daryl Harper,Ivaturi Shivram,Farokh Engineer,"['Ashish Nehra', 'Rohan Raje', 'Yogesh Takawale', 'Rajesh Pawar', 'Shaun Pollock', 'Abhishek Nayar', 'Dwayne Bravo', 'Robin Uthappa', 'Sachin Tendulkar', 'Sanath Jayasuriya', 'Dominic Thornely']","['Ishant Sharma', 'Shoaib Akhtar', 'Ajit Agarkar', 'Ashok Dinda', 'Laxmi Shukla', 'Wriddhiman Saha', 'Mohammad Hafeez', 'David Hussey', 'Sourav Ganguly', 'Aakash Chopra', 'Salman Butt']",0.5,0.3,0.3,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.3636363636363637,0.2727272727272727,0.4545454545454545,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1,0.9139311852712282,0.9917695939779198,1.0
38,38,2008,RR,RCB,0,1,"Sawai Mansingh Stadium, Jaipur",4:00 PM,Billy Bowden,Suresh Shastri,Steve Davis,Talat Ali,"['Shane Watson', 'Swapnil Asnodkar', 'Munaf Patel', 'Siddharth Trivedi', 'Mahesh Rawat', 'Sohail Tanvir', 'Shane Warne', 'Ravindra Jadeja', 'Mohammad Kaif', 'Yusuf Pathan', 'Graeme Smith']","['Anil Kumble', 'Abdur Razzak', 'Zaheer Khan', 'Praveen Kumar', 'Devraj Patil', 'Rahul Dravid', 'Cameron White', 'Jacques Kallis', 'Misbah-ul-Haq', 'Virat Kohli', 'Jagadeesh Arunkumar']",0.7272727272727273,0.5454545454545454,0.2727272727272727,0.18181818181818185,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909093,0.2727272727272727,0.18181818181818185,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,0.7426572389044386,0.9917695939779198,1.0
39,39,2008,DC,KXIP,1,0,"Arun Jaitley Stadium, Delhi",8:00 PM,Arani Jayaprakash,Rudi Koertzen,Brian Jerling,Clive Lloyd,"['Rajat Bhatia', 'Amit Mishra', 'Pradeep Sangwan', 'Glenn McGrath', 'Dinesh Karthik', 'Shoaib Malik', 'Farveez Maharoof', 'Tillakaratne Dilshan', 'Shikhar Dhawan', 'Virender Sehwag', 'Gautam Gambhir']","['S Sreesanth', 'Ramesh Powar', 'Irfan Pathan', 'Mahela Jayawardene', 'Yuvraj Singh', 'James Hopes', 'Vikram Singh', 'Uday Kaul', 'Piyush Chawla', 'Luke Pomersbach', 'Shaun Marsh']",0.5,0.08333333333333333,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.3636363636363637,0.3636363636363637,0.2727272727272727,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0.9394130628134758,0.8761382288890751,1.0
40,40,2008,KKR,CSK,1,0,"Eden Gardens, Kolkata",4:00 PM,Asad Rauf,Krishna Hariharan,Amiesh Saheba,Farokh Engineer,"['Ishant Sharma', 'Ajit Agarkar', 'Wriddhiman Saha', 'Laxmi Shukla', 'Shoaib Akhtar', 'Ashok Dinda', 'David Hussey', 'Debabrata Das', 'Sourav Ganguly', 'Mohammad Hafeez', 'Salman Butt']","['Muttiah Muralitharan', 'Lakshmipathy Balaji', 'Albie Morkel', 'Stephen Fleming', 'Parthiv Patel', 'Makhaya Ntini', 'Manpreet Gony', 'MS Dhoni', 'S Badrinath', 'Suresh Raina', 'Vidyut Sivaramakrishnan']",0.5,0.3333333333333333,0.25,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.993079612490316,0.9726044771163485,1.0
41,41,2008,DCG,MI,1,1,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Billy Doctrove,Daryl Harper,Ivaturi Shivram,Srinivas Venkataraghavan,"['Paidikalva Vijaykumar', 'Pragyan Ojha', 'Halhadar Das', 'Nuwan Zoysa', 'Dwaraka Ravi Teja', 'Venugopal Rao', 'Chamara Silva', 'RP Singh', 'Rohit Sharma', 'Shahid Afridi', 'Adam Gilchrist']","['Dilhara Fernando', 'Ashish Nehra', 'Rohan Raje', 'Yogesh Takawale', 'Pinal Shah', 'Dwayne Bravo', 'Robin Uthappa', 'Abhishek Nayar', 'Dominic Thornely', 'Sachin Tendulkar', 'Sanath Jayasuriya']",0.25,0.25,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.3636363636363637,0.2727272727272727,0.18181818181818185,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.9726044771163485,0.8761382288890752,1.0
42,42,2008,RCB,DC,0,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Steve Davis,GA Pratapkumar,Suresh Shastri,Talat Ali,"['Dale Steyn', 'Praveen Kumar', 'Balachandra Akhil', 'Cameron White', 'Misbah-ul-Haq', 'Anil Kumble', 'Zaheer Khan', 'Rahul Dravid', 'Shreevats Goswami', 'Bharath Chipli', 'Jacques Kallis']","['Glenn McGrath', 'Rajat Bhatia', 'Farveez Maharoof', 'Gautam Gambhir', 'Pradeep Sangwan', 'Yo Mahesh', 'Dinesh Karthik', 'Shikhar Dhawan', 'Tillakaratne Dilshan', 'AB de Villiers', 'Virender Sehwag']",0.25,0.08333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384616,0.07692307692307693,0.4615384615384616,0.2307692307692308,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.993079612490316,0.9481387393879476,1.0
43,43,2008,KKR,RR,0,1,"Eden Gardens, Kolkata",8:00 PM,Brian Jerling,Rudi Koertzen,Krishna Hariharan,Farokh Engineer,"['Umar Gul', 'Ajit Agarkar', 'Wriddhiman Saha', 'Ashok Dinda', 'Ishant Sharma', 'Laxmi Shukla', 'Debabrata Das', 'David Hussey', 'Sourav Ganguly', 'Mohammad Hafeez', 'Salman Butt']","['Munaf Patel', 'Siddharth Trivedi', 'Mahesh Rawat', 'Shane Warne', 'Yusuf Pathan', 'Sohail Tanvir', 'Swapnil Asnodkar', 'Graeme Smith', 'Ravindra Jadeja', 'Shane Watson', 'Mohammad Kaif']",0.4615384615384616,0.3076923076923077,0.2307692307692308,0.38461538461538464,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.3333333333333333,0.25,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.9941003121481689,0.7788007830714049,1.0
44,44,2008,MI,KXIP,1,1,"Wankhede Stadium, Mumbai",4:00 PM,Billy Bowden,GA Pratapkumar,Suresh Shastri,Talat Ali,"['Vikrant Yeligati', 'Ashish Nehra', 'Dilhara Fernando', 'Siddharth Chitnis', 'Pinal Shah', 'Robin Uthappa', 'Abhishek Nayar', 'Dwayne Smith', 'Sachin Tendulkar', 'Sanath Jayasuriya', 'Shaun Pollock']","['Vikram Singh', 'Tanmay Srivastava', 'S Sreesanth', 'Uday Kaul', 'Piyush Chawla', 'Irfan Pathan', 'Mahela Jayawardene', 'Yuvraj Singh', 'Luke Pomersbach', 'James Hopes', 'Shaun Marsh']",0.5833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0,0.8948393168143698,0.8406237433345053,1.0
45,45,2008,CSK,RCB,0,0,"MA Chidambaram Stadium, Chennai",8:00 PM,Daryl Harper,Ivaturi Shivram,Billy Doctrove,Javagal Srinath,"['Makhaya Ntini', 'Manpreet Gony', 'Suresh Raina', 'MS Dhoni', 'Parthiv Patel', 'Muttiah Muralitharan', 'Lakshmipathy Balaji', 'Vidyut Sivaramakrishnan', 'Albie Morkel', 'S Badrinath', 'Stephen Fleming']","['Dale Steyn', 'Anil Kumble', 'Balachandra Akhil', 'Mark Boucher', 'Vinay Kumar', 'Praveen Kumar', 'Misbah-ul-Haq', 'Rahul Dravid', 'Virat Kohli', 'Shreevats Goswami', 'Jacques Kallis']",0.6153846153846154,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692308,0.07692307692307693,0.2307692307692308,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.9481387393879476,0.9941003121481689,1.0
46,46,2008,KXIP,DCG,1,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Asad Rauf,Steve Davis,Amiesh Saheba,Talat Ali,"['Vikram Singh', 'Gagandeep Singh', 'Ramesh Powar', 'Piyush Chawla', 'Mahela Jayawardene', 'Yuvraj Singh', 'Shaun Marsh', 'S Sreesanth', 'Tanmay Srivastava', 'Luke Pomersbach', 'Kumar Sangakkara']","['Paidikalva Vijaykumar', 'Pragyan Ojha', 'Sanjay Bangar', 'Dwaraka Ravi Teja', 'RP Singh', 'Scott Styris', 'Chamara Silva', 'Venugopal Rao', 'Rohit Sharma', 'Herschelle Gibbs', 'Adam Gilchrist']",0.6923076923076923,0.3076923076923077,0.4615384615384616,0.3076923076923077,0.4615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692308,0.2307692307692308,0.07692307692307693,0.07692307692307693,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,0.8624923548285205,0.9766092663190326,1.0
47,47,2008,CSK,RR,0,0,"MA Chidambaram Stadium, Chennai",4:00 PM,Daryl Harper,Suresh Shastri,Arani Jayaprakash,Javagal Srinath,"['Makhaya Ntini', 'Muttiah Muralitharan', 'Suresh Raina', 'Parthiv Patel', 'Lakshmipathy Balaji', 'Abhinav Mukund', 'Manpreet Gony', 'S Badrinath', 'MS Dhoni', 'Albie Morkel', 'Stephen Fleming']","['Munaf Patel', 'Pankaj Singh', 'Shane Warne', 'Taruwar Kohli', 'Mohammad Kaif', 'Sohail Tanvir', 'Dinesh Salunkhe', 'Yusuf Pathan', 'Kamran Akmal', 'Swapnil Asnodkar', 'Graeme Smith']",0.5714285714285714,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.5384615384615384,0.3076923076923077,0.2307692307692308,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.9551199279821071,0.7483078448392747,1.0
48,48,2008,DC,MI,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Billy Bowden,Krishna Hariharan,Brian Jerling,Clive Lloyd,"['Amit Mishra', 'Yo Mahesh', 'Farveez Maharoof', 'Dinesh Karthik', 'Tillakaratne Dilshan', 'Manoj Tiwary', 'Shikhar Dhawan', 'Gautam Gambhir', 'Glenn McGrath', 'Brett Geeves', 'Virender Sehwag']","['Dhawal Kulkarni', 'Siddharth Chitnis', 'Ashish Nehra', 'Andre Nel', 'Pinal Shah', 'Shaun Pollock', 'Abhishek Nayar', 'Robin Uthappa', 'Dwayne Smith', 'Sachin Tendulkar', 'Sanath Jayasuriya']",0.5,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.2307692307692308,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0.9216104472977248,0.9096689324025358,1.0
49,49,2008,DCG,RCB,1,0,"Rajiv Gandhi International Stadium, Hyderabad",4:00 PM,Asad Rauf,Rudi Koertzen,GA Pratapkumar,Talat Ali,"['Sanjay Bangar', 'Arjun Yadav', 'Venugopal Rao', 'Chamara Silva', 'Paidikalva Vijaykumar', 'RP Singh', 'Chaminda Vaas', 'Dwaraka Ravi Teja', 'Rohit Sharma', 'Herschelle Gibbs', 'Adam Gilchrist']","['Anil Kumble', 'Virat Kohli', 'Vinay Kumar', 'Shreevats Goswami', 'Balachandra Akhil', 'Cameron White', 'Rahul Dravid', 'Misbah-ul-Haq', 'Wasim Jaffer', 'Jacques Kallis', 'Dale Steyn']",0.21428571428571427,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0.9797986738537044,0.9949109524870724,1.0
50,50,2008,KKR,KXIP,0,0,"Eden Gardens, Kolkata",8:00 PM,Steve Davis,Ivaturi Shivram,Billy Doctrove,Srinivas Venkataraghavan,"['Ishant Sharma', 'Umar Gul', 'Aakash Chopra', 'Wriddhiman Saha', 'Laxmi Shukla', 'Debabrata Das', 'Salman Butt', 'Ashok Dinda', 'Ajantha Mendis', 'David Hussey', 'Sourav Ganguly']","['Vikram Singh', 'Ramesh Powar', 'Tanmay Srivastava', 'Piyush Chawla', 'S Sreesanth', 'Irfan Pathan', 'Mahela Jayawardene', 'Yuvraj Singh', 'Kumar Sangakkara', 'James Hopes', 'Shaun Marsh']",0.42857142857142855,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1,0.9949109524870724,0.8322075006903012,1.0
51,51,2008,RR,MI,1,1,"Sawai Mansingh Stadium, Jaipur",8:00 PM,Billy Bowden,Krishna Hariharan,Suresh Shastri,Clive Lloyd,"['Pankaj Singh', 'Siddharth Trivedi', 'Shane Warne', 'Ravindra Jadeja', 'Yusuf Pathan', 'Swapnil Asnodkar', 'Sohail Tanvir', 'Niraj Patel', 'Mohammad Kaif', 'Shane Watson', 'Kamran Akmal']","['Dilhara Fernando', 'Yogesh Takawale', 'Manish Pandey', 'Ashish Nehra', 'Rohan Raje', 'Shaun Pollock', 'Dwayne Smith', 'Robin Uthappa', 'Abhishek Nayar', 'Sachin Tendulkar', 'Sanath Jayasuriya']",0.7857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,0.7788007830714049,0.9216104472977248,1.0
52,52,2008,DCG,CSK,1,0,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Brian Jerling,Amiesh Saheba,GA Pratapkumar,Talat Ali,"['Paidikalva Vijaykumar', 'Sarvesh Kumar', 'RP Singh', 'Arjun Yadav', 'Pragyan Ojha', 'Shahid Afridi', 'Dwaraka Ravi Teja', 'Venugopal Rao', 'Scott Styris', 'Herschelle Gibbs', 'Adam Gilchrist']","['Lakshmipathy Balaji', 'Makhaya Ntini', 'Abhinav Mukund', 'S Badrinath', 'Albie Morkel', 'MS Dhoni', 'Suresh Raina', 'Parthiv Patel', 'Manpreet Gony', 'Muttiah Muralitharan', 'Stephen Fleming']",0.2,0.2,0.06666666666666668,0.06666666666666668,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9823793146181776,0.9607894391523232,1.0
53,53,2008,RCB,MI,0,1,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Billy Bowden,Arani Jayaprakash,Billy Doctrove,Clive Lloyd,"['Vinay Kumar', 'Cameron White', 'Dale Steyn', 'Anil Kumble', 'Praveen Kumar', 'Balachandra Akhil', 'Virat Kohli', 'Rahul Dravid', 'Misbah-ul-Haq', 'Shreevats Goswami', 'Mark Boucher']","['Ashish Nehra', 'Dhawal Kulkarni', 'Manish Pandey', 'Shaun Pollock', 'Abhishek Nayar', 'Robin Uthappa', 'Sanath Jayasuriya', 'Dilhara Fernando', 'Yogesh Takawale', 'Dwayne Smith', 'Sachin Tendulkar']",0.3333333333333333,0.13333333333333333,0.26666666666666666,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.9823793146181776,0.9313584021113521,1.0
54,54,2008,KXIP,RR,0,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,,,,,"['Wilkin Mota', 'S Sreesanth', 'Irfan Pathan', 'Ramesh Powar', 'Kumar Sangakkara', 'Vikram Singh', 'Piyush Chawla', 'Luke Pomersbach', 'Yuvraj Singh', 'James Hopes', 'Shaun Marsh']","['Dinesh Salunkhe', 'Mahesh Rawat', 'Kamran Akmal', 'Younis Khan', 'Niraj Patel', 'Munaf Patel', 'Siddharth Trivedi', 'Pankaj Singh', 'Yusuf Pathan', 'Shane Watson', 'Mohammad Kaif']",0.6666666666666666,0.3333333333333333,0.4,0.26666666666666666,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.26666666666666666,0.26666666666666666,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1,0.8521437889662113,0.7524321560893031,1.0
55,55,2008,DC,RR,1,1,"Wankhede Stadium, Mumbai",8:00 PM,Billy Bowden,Rudi Koertzen,Billy Doctrove,Javagal Srinath,"['Yo Mahesh', 'Amit Mishra', 'Glenn McGrath', 'Mohammad Asif', 'Farveez Maharoof', 'Dinesh Karthik', 'Tillakaratne Dilshan', 'Manoj Tiwary', 'Shikhar Dhawan', 'Virender Sehwag', 'Gautam Gambhir']","['Mahesh Rawat', 'Shane Warne', 'Ravindra Jadeja', 'Yusuf Pathan', 'Shane Watson', 'Siddharth Trivedi', 'Munaf Patel', 'Mohammad Kaif', 'Sohail Tanvir', 'Swapnil Asnodkar', 'Graeme Smith']",0.5333333333333333,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5625,0.25,0.25,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.8948393168143698,0.7788007830714049,2.0
56,56,2008,CSK,KXIP,0,0,"Wankhede Stadium, Mumbai",8:00 PM,Asad Rauf,Daryl Harper,Krishna Hariharan,Srinivas Venkataraghavan,"['Lakshmipathy Balaji', 'Albie Morkel', 'Makhaya Ntini', 'Muttiah Muralitharan', 'Manpreet Gony', 'S Badrinath', 'Chamara Kapugedera', 'MS Dhoni', 'Suresh Raina', 'Vidyut Sivaramakrishnan', 'Parthiv Patel']","['Piyush Chawla', 'Wilkin Mota', 'Irfan Pathan', 'Mahela Jayawardene', 'Vikram Singh', 'S Sreesanth', 'Ramesh Powar', 'Yuvraj Singh', 'Kumar Sangakkara', 'James Hopes', 'Shaun Marsh']",0.5625,0.25,0.375,0.3125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.3125,0.4375,0.3125,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1,0.9394130628134758,0.8688150562628432,2.0
